Wavelength (nm),30 s,60 s,90 s,120 s,150 s,180 s,210 s,240 s,270 s,300 s,330 s,360 s,390 s,420 s,450 s,480 s,570 s,600 s
565.9898071,-0.001906865,0.029538279,0.014407557,0.001103418,-0.003697249,0.001687233,-0.003332015,0.003504801,0.015234693,0.000618442,0.00296261,0.003542119,0.003499999,0.007059743,0.00919593,0.017783977,0.013223236,0.008063742
565.0155029,-0.001584124,0.029576601,0.014478689,0.001216064,-0.003707361,0.001709244,-0.003226218,0.003721972,0.015069681,0.000866698,0.003209733,0.003824539,0.003788528,0.007346092,0.00964453,0.017940285,0.013495521,0.008311491
564.00354,-0.001421709,0.029295461,0.014635391,0.0012853,-0.003335046,0.001957709,-0.003284232,0.003924492,0.015344816,0.001026037,0.003458719,0.004033796,0.003979663,0.00750967,0.009809664,0.018343924,0.013851832,0.00872323
562.991272,-0.001409686,0.029601015,0.014729295,0.001512066,-0.003330217,0.001920345,-0.003033005,0.003923787,0.015474066,0.001087017,0.003811795,0.004140828,0.004196732,0.007836562,0.010287949,0.018445384,0.014117719,0.009121165
562.0162354,-0.001209209,0.029709604,0.014803961,0.001309161,-0.003089348,0.002086859,-0.002960251,0.004143519,0.015933042,0.001216115,0.004080959,0.004460851,0.004342629,0.008011214,0.010659915,0.018805185,0.014459339,0.009468426
561.00354,-0.001281792,0.029586937,0.014823433,0.001479623,-0.002955469,0.002124342,-0.002706007,0.004208023,0.015776489,0.001413445,0.004151543,0.004617485,0.004355833,0.008232365,0.010776819,0.018951667,0.014810148,0.009813265
559.9905396,-0.001315446,0.029678311,0.014807925,0.001476428,-0.002740168,0.002047013,-0.002804986,0.004290026,0.015444158,0.001508507,0.004329294,0.004736097,0.004523781,0.008285395,0.01111898,0.019132985,0.015075175,0.010009111
559.0148315,-0.001127939,0.029813673,0.014915716,0.001506689,-0.002465307,0.002408444,-0.002396525,0.00448847,0.016558744,0.001907084,0.004820005,0.005232612,0.004998371,0.008766308,0.011569811,0.019822164,0.015534802,0.010646359
558.0012817,-0.001023153,0.029923784,0.015112965,0.001595562,-0.002285093,0.002519371,-0.002186304,0.004794983,0.016316999,0.001989694,0.005062819,0.005412721,0.005298615,0.009120583,0.01196624,0.020136876,0.015901223,0.010958285
556.9876709,-0.000778728,0.030026296,0.015363187,0.001830704,-0.002015612,0.002735425,-0.002140405,0.005015235,0.016339146,0.002390666,0.005578298,0.005818677,0.005812092,0.009690559,0.01252611,0.02074635,0.016382288,0.011500935
556.0112915,-0.000694431,0.029812314,0.01545368,0.001952639,-0.001951552,0.002837811,-0.001993813,0.00529775,0.016862515,0.002608556,0.005909827,0.006319558,0.006278612,0.010145209,0.013181154,0.0212074,0.016838728,0.012069841
554.9970703,-0.000749166,0.029595003,0.015351494,0.001792674,-0.002147153,0.002893834,-0.002018343,0.005244638,0.016510153,0.002654704,0.006026824,0.006308763,0.006631571,0.01028278,0.013319531,0.021648262,0.017189847,0.012448878
553.982605,-0.000340008,0.030143896,0.015660916,0.002180638,-0.001832531,0.003317761,-0.001705535,0.005663891,0.017368114,0.003233125,0.006817941,0.00706219,0.007311947,0.010990091,0.014160373,0.022459794,0.017804284,0.013203195
553.0055542,-0.000388633,0.030552879,0.015681017,0.00224217,-0.001735186,0.003126291,-0.001549768,0.005858399,0.017782899,0.003483742,0.007037301,0.007328006,0.007776049,0.011551335,0.014854264,0.023074858,0.018346785,0.013613698
551.9906616,-0.000153373,0.030519497,0.015932854,0.002258537,-0.001560395,0.003520824,-0.001294438,0.006170002,0.017950483,0.003879253,0.007511013,0.00787212,0.008293759,0.012162606,0.015456684,0.023630792,0.019035177,0.014279748
551.0130615,3.62E-07,0.030703904,0.016189754,0.002662466,-0.001364736,0.003782626,-0.001107387,0.006494547,0.018015964,0.004251807,0.008099713,0.008499189,0.009005869,0.012834271,0.016341001,0.024702769,0.019676093,0.015337093
549.9976807,9.84E-05,0.030762363,0.016258921,0.002803549,-0.00117534,0.004000772,-0.000887344,0.006740507,0.018479038,0.004768156,0.008728011,0.009175202,0.009715521,0.013560602,0.017195798,0.02539698,0.020290399,0.016120868
548.9820557,0.000202139,0.030640705,0.016487325,0.003017268,-0.000999445,0.004220831,-0.000584733,0.007032881,0.018906835,0.005244821,0.009486205,0.009941727,0.010538322,0.01430955,0.018184824,0.026560692,0.021091215,0.017060542
548.0038452,0.000353332,0.030204667,0.016629234,0.003160865,-0.000867917,0.004475,-0.000251435,0.007420737,0.019396659,0.005769305,0.010181565,0.010720008,0.011493413,0.015143602,0.019346125,0.027750762,0.02194524,0.017998911
546.9876709,0.000480191,0.03098632,0.01668771,0.003141388,-0.000726787,0.004622221,5.80E-05,0.007955344,0.020018104,0.00634388,0.010883587,0.011513641,0.012444749,0.016240325,0.020549402,0.029038968,0.022863373,0.019091463
546.0089722,0.000533708,0.031289786,0.016813567,0.003173329,-0.000679441,0.004770119,0.000411005,0.008215903,0.020606048,0.006864486,0.011593845,0.012395071,0.013422575,0.01730836,0.021817589,0.030176861,0.023627922,0.020082461
544.9924316,0.000713511,0.031233704,0.017090671,0.003405753,-0.000453337,0.004995333,0.000597834,0.008794256,0.021185383,0.007559292,0.012599332,0.013504573,0.014647492,0.018575102,0.023186933,0.031654209,0.024717648,0.021355646
544.0132446,0.000873831,0.031366739,0.017336754,0.00364206,-0.000102962,0.005431802,0.001108115,0.009356107,0.021771807,0.0085093,0.014048652,0.014955448,0.016207246,0.02015076,0.025046185,0.033684958,0.02602235,0.023011994
542.9962769,0.001127995,0.031745404,0.01762441,0.003802707,0.000233321,0.005824947,0.001596835,0.010152072,0.022466799,0.009559102,0.015542395,0.016479744,0.017876351,0.022094065,0.027162166,0.035919864,0.027572183,0.024829516
542.0166016,0.001195868,0.031489689,0.017697472,0.004006781,0.000395355,0.006148262,0.002007326,0.010689549,0.023677481,0.010580095,0.016971922,0.017857093,0.019384073,0.023826079,0.029080898,0.037972994,0.028808929,0.026302891
540.9991455,0.001374725,0.033550341,0.01777238,0.00421001,0.00076423,0.006330011,0.002645302,0.01146003,0.024875045,0.011756185,0.018211927,0.019469073,0.021162065,0.02576627,0.031481784,0.040253162,0.030465903,0.028040404
539.9813843,0.001447857,0.033232581,0.017843068,0.004150419,0.001034807,0.006669843,0.003119147,0.01222312,0.026111491,0.012993688,0.019867443,0.021305945,0.02302878,0.027920941,0.033884373,0.042649049,0.031998068,0.030058891
